datetime,open,high,low,close,volume,ATR,EMA200,ADX,DI+,DI-,donchian_high,donchian_low,signals,decision_signal,decision_target,decision_reason,trade_type,forced_liquidation
2021-08-05 05:30:00,39723.1700000000,41350.0000000000,37332.7000000000,40862.4600000000,84343.7556210000,2350.4087203922,38633.8225231549,29.9684305218,26.1156491534,14.5411745017,42599.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-06 05:30:00,40862.4600000000,43392.4300000000,39853.8600000000,42836.8700000000,75753.9413470000,2435.2773832213,38675.6438910837,30.5827296443,29.3957374372,13.0319605672,42599.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-07 05:30:00,42836.8700000000,44700.0000000000,42446.4100000000,44572.5400000000,73396.7408080000,2422.2997129912,38734.3194742570,31.5424121235,31.2980341833,12.1659389143,43392.4300000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-08 05:30:00,44572.5400000000,45310.0000000000,43261.0000000000,43794.3700000000,69329.0926980000,2395.6354477776,38784.6682357072,32.6041581689,31.2047194834,11.4226822301,44700.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-09 05:30:00,43794.3600000000,46454.1500000000,42779.0000000000,46253.4000000000,74587.8848450000,2487.0293443649,38858.9839746554,33.8938090971,31.1970504140,10.2169962264,45310.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-10 05:30:00,46248.8700000000,46700.0000000000,44589.4600000000,45584.9900000000,53814.6434210000,2460.1372483388,38925.9094077434,35.1548860234,29.9991607199,9.5909167775,46454.1500000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-11 05:30:00,45585.0000000000,46743.4700000000,45341.1400000000,45511.0000000000,52734.9019770000,2384.5795877432,38991.4326972186,36.3377270122,28.8692303945,9.1880416186,46700.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-12 05:30:00,45510.6700000000,46218.1200000000,43770.0000000000,44399.0000000000,55266.1087810000,2389.1181886187,39045.2393370473,36.1625039624,26.7562170585,13.2128551070,46743.4700000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-13 05:30:00,44400.0600000000,47886.0000000000,44217.3900000000,47800.0000000000,48239.3704310000,2480.5104608602,39132.3513834448,36.5591481075,28.7324771763,11.8170360626,46743.4700000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-14 05:30:00,47799.9900000000,48144.0000000000,45971.0300000000,47068.5100000000,46114.3590220000,2458.5432850845,39211.3181358483,37.0080148577,27.6681183647,11.0710058826,47886.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-15 05:30:00,47068.5000000000,47372.2700000000,45500.0000000000,46973.8200000000,42110.7113340000,2416.6666218642,39288.5569603672,37.0508866075,26.1370191844,11.8505651429,48144.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-16 05:30:00,46973.8200000000,48053.8300000000,45660.0000000000,45901.2900000000,52480.5740140000,2415.0354345881,39354.3552990701,37.3314548042,26.3023057082,11.0115287003,48144.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-17 05:30:00,45901.3000000000,47160.0000000000,44376.0000000000,44695.9500000000,57039.3416290000,2441.3900464033,39407.5054950992,36.5972964594,24.1599190907,13.8712550459,48144.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-18 05:30:00,44695.9500000000,46000.0000000000,44203.2800000000,44705.2900000000,54099.4159850000,2395.3421859459,39460.2197687798,35.7875486253,22.8654839966,13.6431110430,48144.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-19 05:30:00,44699.3700000000,47033.0000000000,43927.7000000000,46760.6200000000,53411.7539200000,2446.0534583783,39532.8605671004,35.4803159596,23.8085720331,12.4059592261,48144.0000000000,29278.0000000000,0,0,,HOLD,HOLD,False
2021-08-20 05:30:00,46760.6200000000,49382.9900000000,46622.9900000000,49322.4700000000,56850.3522280000,2468.4782113513,39630.2696161840,36.0244445730,28.7071175768,11.4151681241,48144.0000000000,29482.6100000000,0,0,,HOLD,HOLD,False
2021-08-21 05:30:00,49322.4700000000,49757.0400000000,48222.0000000000,48821.8700000000,46745.1365840000,2401.8040533976,39721.7283264707,36.6444515899,28.5090053716,10.8940497336,49382.9900000000,31708.0000000000,0,0,,HOLD,HOLD,False
2021-08-22 05:30:00,48821.8800000000,49500.0000000000,48050.0000000000,49239.2200000000,37007.8877950000,2333.8180495835,39816.4297361576,37.0776634146,27.2438174475,10.9370090100,49757.0400000000,31924.3200000000,0,0,,HOLD,HOLD,False
2021-08-23 05:30:00,49239.2200000000,50500.0000000000,49029.0000000000,49488.8500000000,52462.5419540000,2272.1881888990,39912.6727238575,37.8051230067,29.1276008176,10.4312554960,49757.0400000000,33401.1400000000,0,0,,HOLD,HOLD,False
2021-08-24 05:30:00,49488.8500000000,49860.0000000000,47600.0000000000,47674.0100000000,51014.5947480000,2271.3176039776,39989.8999604360,37.3344285327,27.0574249069,14.1838087141,50500.0000000000,33851.1200000000,0,0,,HOLD,HOLD,False
2021-08-25 05:30:00,47674.0100000000,49264.3000000000,47126.2800000000,48973.3200000000,44655.8303420000,2261.7963465507,40079.2872245113,36.5464003134,25.2305168488,14.7221524110,50500.0000000000,35205.7800000000,0,0,,HOLD,HOLD,False
2021-08-26 05:30:00,48973.3200000000,49352.8400000000,46250.0000000000,46843.8700000000,49371.2777740000,2321.8708932256,40146.5965058595,35.1884232936,22.8221678277,16.0125993498,50500.0000000000,36383.0000000000,0,0,,HOLD,HOLD,False
2021-08-27 05:30:00,46843.8600000000,49149.9300000000,46348.0000000000,49069.9000000000,42068.1049650000,2356.1608294238,40235.3855953534,33.9274446323,20.8835990732,14.6524514002,50500.0000000000,37332.7000000000,0,0,,HOLD,HOLD,False
2021-08-28 05:30:00,49069.9000000000,49299.0000000000,48346.8800000000,48895.3500000000,26681.0637860000,2255.8721987507,40321.5543953996,32.8361167030,20.7260200999,14.2107188020,50500.0000000000,37332.7000000000,0,0,,HOLD,HOLD,False
2021-08-29 05:30:00,48895.3500000000,49632.2700000000,47762.5400000000,48767.8300000000,32652.2834730000,2228.2906131256,40405.5969387290,31.3654710777,19.4838103177,15.2321229141,50500.0000000000,37332.7000000000,0,0,,HOLD,HOLD,False
2021-08-30 05:30:00,48767.8400000000,48888.6100000000,46853.0000000000,46982.9100000000,40288.3508300000,2214.5277121881,40471.0428398362,29.3348716658,18.2045488655,17.1656967007,50500.0000000000,37332.7000000000,0,0,,HOLD,HOLD,False
2021-08-31 05:30:00,46982.9100000000,48246.1100000000,46700.0000000000,47100.8900000000,48645.5273700000,2166.7835898889,40537.0114682955,27.3404732634,17.2767010777,16.7951654218,50500.0000000000,37332.7000000000,0,0,,HOLD,HOLD,False
2021-09-01 05:30:00,47100.8900000000,49156.0000000000,46512.0000000000,48810.5200000000,49904.6552800000,2200.8704763254,40619.3349362727,26.0983318324,18.7472037342,15.3539688636,50500.0000000000,37332.7000000000,0,0,,HOLD,HOLD,False
2021-09-02 05:30:00,48810.5100000000,50450.1300000000,48584.0600000000,49246.6400000000,54410.7705380000,2176.9561565879,40705.1787677525,25.6981534510,21.8455470414,14.4138757567,50500.0000000000,37332.7000000000,0,0,,HOLD,HOLD,False
2021-09-03 05:30:00,49246.6300000000,51000.0000000000,48316.8400000000,49999.1400000000,59025.6441570000,2213.1135739745,40797.6559939440,25.6153865312,21.7284496361,13.1656429073,50500.0000000000,37332.7000000000,0,0,,HOLD,HOLD,False
2021-09-04 05:30:00,49998.0000000000,50535.6900000000,49370.0000000000,49915.6400000000,34664.6595900000,2138.2976044049,40888.3822029595,25.5385315343,20.8823614608,12.6529834690,51000.0000000000,37332.7000000000,0,0,,HOLD,HOLD,False
2021-09-05 05:30:00,49917.5400000000,51900.0000000000,49450.0000000000,51756.8800000000,40544.8358730000,2160.5620612331,40996.5264596465,26.1552999915,23.7013770689,11.6281241758,51000.0000000000,39853.8600000000,0,0,,HOLD,HOLD,False
2021-09-06 05:30:00,51756.8800000000,52780.0000000000,50969.3300000000,52663.9000000000,49249.6670810000,2135.5697711450,41112.6197287047,27.1110218481,25.2093261817,10.9239061030,51900.0000000000,42446.4100000000,0,0,,HOLD,HOLD,False
2021-09-07 05:30:00,52666.2000000000,52920.0000000000,42843.0500000000,46863.7300000000,123048.8027190000,2702.8112160632,41169.8447065286,26.8110930084,18.4958632838,29.4905097568,52780.0000000000,42779.0000000000,0,-1,0.0000000000,LONG_ATR_STOP,HOLD,False
2021-09-08 05:30:00,46868.5700000000,47340.9900000000,44412.0200000000,46048.3100000000,65069.3152000000,2718.9654149159,41218.3866497472,26.5325876572,17.0726899068,27.2213478519,52920.0000000000,42779.0000000000,-1,0,,HOLD,LONG_ATR_STOP,False
2021-09-09 05:30:00,46048.3100000000,47399.9700000000,45513.0800000000,46395.1400000000,50651.6600200000,2659.5314567076,41269.8966333318,26.2410262754,16.3658981739,25.8418436077,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-10 05:30:00,46395.1400000000,47033.0000000000,44132.2900000000,44850.9100000000,49048.2661800000,2676.7584955142,41305.5286071295,26.4491114844,15.0991014501,27.5261650930,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-11 05:30:00,44842.2000000000,45987.9300000000,44722.2200000000,45173.6900000000,30440.4081000000,2575.9693172632,41344.0177752178,26.6423334641,14.5691737846,26.5600892998,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-12 05:30:00,45173.6800000000,46460.0000000000,44742.0600000000,46025.2400000000,32094.2805200000,2514.6815088872,41390.5971008375,26.5160392803,15.1991323900,25.2640251476,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-13 05:30:00,46025.2300000000,46880.0000000000,43370.0000000000,44940.7300000000,65429.1505600000,2585.7756868239,41425.9218063018,26.9030635545,13.7254393546,26.6045809313,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-14 05:30:00,44940.7200000000,47250.0000000000,44594.4400000000,47111.5200000000,44855.8509900000,2590.7602806221,41482.4949226570,27.0120774279,13.7406382099,24.6567230141,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-15 05:30:00,47103.2800000000,48500.0000000000,46682.3200000000,48121.4100000000,43204.7117400000,2535.5402605777,41548.5537791480,26.3047622781,16.5584067117,23.3941565818,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-16 05:30:00,48121.4000000000,48557.0000000000,47021.1000000000,47737.8200000000,40725.0889500000,2464.1373848222,41610.1385176639,25.6119196320,15.9864286060,22.3526131622,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-17 05:30:00,47737.8100000000,48150.0000000000,46699.5600000000,47299.9800000000,34461.9277600000,2391.7304287634,41666.7538557966,25.1205412850,15.2939426723,22.3446355481,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-18 05:30:00,47299.9800000000,48843.2000000000,47035.5600000000,48292.7400000000,30906.4703800000,2350.0096838518,41732.6840661867,24.1899976220,16.5606261294,21.1169489049,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-19 05:30:00,48292.7500000000,48372.8300000000,46829.1800000000,47241.7500000000,29847.2434900000,2292.4125635766,41787.5006426426,23.4365199732,15.7640912931,20.7443165846,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-20 05:30:00,47241.7500000000,47347.2500000000,42500.0000000000,43015.6200000000,78003.5244430000,2474.9009518926,41799.7207357506,24.4926731239,13.5587363255,30.3367671772,52920.0000000000,42843.0500000000,0,0,,HOLD,HOLD,False
2021-09-21 05:30:00,43016.6400000000,43639.0000000000,39600.0000000000,40734.3800000000,84534.0804850000,2586.6223124717,41789.1203304198,26.2251270219,12.0464570063,34.9613806455,52920.0000000000,42500.0000000000,0,-1,-1.0000000000,SHORT_BREAKOUT,HOLD,False
2021-09-22 05:30:00,40734.0900000000,44000.5500000000,40565.3900000000,43543.6100000000,58349.0554200000,2647.2321472951,41806.5779390723,27.5962485132,11.9054335049,31.7208548635,52920.0000000000,39600.0000000000,-1,0,,HOLD,SHORT_BREAKOUT,False
2021-09-23 05:30:00,43546.3700000000,44978.0000000000,43069.0900000000,44865.2600000000,48699.5765500000,2594.4948510598,41837.0125864447,28.2345152972,13.9707570687,30.0538015577,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-09-24 05:30:00,44865.2600000000,45200.0000000000,40675.0000000000,42810.5700000000,84113.4262920000,2732.3880759841,41846.6997248881,29.4566361239,12.3181557026,32.7572333720,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-09-25 05:30:00,42810.5800000000,42966.8400000000,41646.2800000000,42670.6400000000,33594.5718900000,2631.5432134138,41854.8981355857,30.5914626057,11.8766205497,31.5830746426,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-09-26 05:30:00,42670.6300000000,43950.0000000000,40750.0000000000,43160.9000000000,49879.9976500000,2672.1472695985,41867.8931790127,31.0012919642,13.4887754454,28.8815062927,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-09-27 05:30:00,43160.9000000000,44350.0000000000,42098.0000000000,42147.3500000000,39776.8438300000,2642.1367503415,41870.6738438981,31.1242096101,13.7489349464,27.1231580229,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-09-28 05:30:00,42147.3500000000,42787.3800000000,40888.0000000000,41026.5400000000,43372.2624000000,2589.0826967457,41862.2745021678,31.6196747717,13.0284797803,29.0400756633,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-09-29 05:30:00,41025.0100000000,42590.0000000000,40753.8800000000,41524.2800000000,33511.5348700000,2535.2996469781,41858.9113727930,32.1212631697,12.3545145797,27.9156928266,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-09-30 05:30:00,41524.2900000000,44141.3700000000,41410.1700000000,43824.1000000000,46381.2278100000,2549.2925293368,41878.4654884866,31.5506488668,15.7558602018,25.7794323495,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-01 05:30:00,43820.0100000000,48495.0000000000,43283.0300000000,48141.6100000000,66244.8749200000,2739.4837772413,41940.7853343723,29.7037672758,24.9662484675,22.2761229946,52920.0000000000,39600.0000000000,0,1,0.0000000000,SHORT_ATR_STOP,HOLD,False
2021-10-02 05:30:00,48141.6000000000,48336.5900000000,47430.1800000000,47634.9000000000,30508.9813100000,2608.5499360098,41997.4431917418,27.9888057985,24.3465922867,21.7232350700,52920.0000000000,39600.0000000000,1,0,,HOLD,SHORT_ATR_STOP,False
2021-10-03 05:30:00,47634.8900000000,49228.0800000000,47088.0000000000,48200.0100000000,30825.0560100000,2575.0877977234,42059.1602744110,26.7599770397,25.3741673690,20.4336962115,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-04 05:30:00,48200.0100000000,49536.1200000000,46891.0000000000,49224.9400000000,46796.4937200000,2580.0900978860,42130.4615652129,25.7444099953,24.3688393097,18.9373592490,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-05 05:30:00,49224.9300000000,51886.3000000000,49022.4000000000,51471.9900000000,52125.6679300000,2600.3622337513,42223.4120969023,25.6713720761,28.9074399861,17.4476024306,52920.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-06 05:30:00,51471.9900000000,55750.0000000000,50382.4100000000,55315.0000000000,79877.5451810000,2798.0213599119,42353.6766531521,26.6670951366,34.8097413541,15.0568421579,52920.0000000000,39600.0000000000,0,1,1.0000000000,LONG_BREAKOUT,HOLD,False
2021-10-07 05:30:00,55315.0000000000,55332.3100000000,53357.0000000000,53785.2200000000,54917.3776600000,2739.2562627753,42467.4233531207,27.5916951214,33.0167617067,14.2812945528,55750.0000000000,39600.0000000000,1,0,,HOLD,LONG_BREAKOUT,False
2021-10-08 05:30:00,53785.2200000000,56100.0000000000,53617.6100000000,53951.4300000000,46160.2578500000,2720.9086725771,42581.6920759752,28.6382860349,32.8804763771,13.3506248220,55750.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-09 05:30:00,53955.6700000000,55489.0000000000,53661.6700000000,54949.7200000000,55177.0801300000,2657.0816245359,42704.7570304431,29.6101204545,31.2652918200,12.6948033310,56100.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-10 05:30:00,54949.7200000000,56561.3100000000,54080.0000000000,54659.0000000000,89237.8361280000,2644.5265084976,42823.7047216825,30.7846505620,32.0661945433,11.8439963542,56100.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-11 05:30:00,54659.0100000000,57839.0400000000,54415.0600000000,57471.3500000000,52933.1657510000,2700.2017578906,42969.4524358946,32.1759841464,32.5417936921,10.7712297804,56561.3100000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-12 05:30:00,57471.3500000000,57680.0000000000,53879.0000000000,55996.9300000000,53471.2855000000,2778.8302037556,43099.0790783235,33.1023994060,29.3623633780,11.0967664445,57839.0400000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-13 05:30:00,55996.9100000000,57777.0000000000,54167.1900000000,57367.0000000000,55808.4449200000,2838.1859034873,43241.0484407283,33.9884742020,26.9389705032,10.0886471780,57839.0400000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-14 05:30:00,57370.8300000000,58532.5400000000,56818.0500000000,57347.9400000000,43053.3367810000,2757.9219103811,43381.4155209200,35.0152341487,27.6995691769,9.6406679369,57839.0400000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-15 05:30:00,57347.9400000000,62933.0000000000,56850.0000000000,61672.4200000000,82512.9080220000,2995.4274882110,43563.4155654880,36.8810887293,34.1749034695,8.2422464311,58532.5400000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-16 05:30:00,61672.4200000000,62378.4200000000,60150.0000000000,60875.5700000000,35467.8809600000,2940.6412390531,43735.6758086175,38.6136679828,32.3250630485,7.7961049922,62933.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-17 05:30:00,60875.5700000000,61718.3900000000,58963.0000000000,61528.3300000000,39099.2412400000,2927.4090076922,43912.7171438551,39.3957189449,30.1518063944,10.1682341151,62933.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-18 05:30:00,61528.3200000000,62695.7800000000,59844.4500000000,62009.8400000000,51798.4484400000,2921.9747928570,44092.7880180456,40.3376481460,30.4394359871,9.4594915441,62933.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-19 05:30:00,62005.6000000000,64486.0000000000,61322.2200000000,64280.5900000000,53628.1077440000,2939.2465933672,44293.6616696073,41.5701007603,32.4496285066,8.7321975346,62933.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-20 05:30:00,64280.5900000000,67000.0000000000,63481.4000000000,66001.4100000000,51428.9348560000,2980.6289795553,44509.6591654321,43.1318037613,35.7380700230,7.9958929671,64486.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-21 05:30:00,66001.4000000000,66639.7400000000,62000.0000000000,62193.1500000000,68538.6453700000,3099.1369095870,44685.6142981144,43.6434877670,31.9163757475,10.5551570185,67000.0000000000,39600.0000000000,0,0,,HOLD,HOLD,False
2021-10-22 05:30:00,62193.1500000000,63732.3900000000,60000.0000000000,60688.2200000000,52119.3588600000,3144.3692731880,44844.8442055959,42.9951613570,29.2103058691,14.2034934470,67000.0000000000,40565.3900000000,0,0,,HOLD,HOLD,False
2021-10-23 05:30:00,60688.2300000000,61747.6400000000,59562.1500000000,61286.7500000000,27626.9367800000,3075.8778965317,45008.4452582765,42.1617001118,27.7278294249,14.4994230630,67000.0000000000,40675.0000000000,0,0,,HOLD,HOLD,False
2021-10-24 05:30:00,61286.7500000000,61500.0000000000,59510.6300000000,60852.2200000000,31226.5767600000,2998.2701896366,45166.0947581942,41.3592371664,26.4137166548,13.9349852905,67000.0000000000,40675.0000000000,0,0,,HOLD,HOLD,False
2021-10-25 05:30:00,60852.2200000000,63710.6300000000,60650.0000000000,63078.7800000000,36853.8380600000,3002.7244618054,45344.3304322420,41.2221325595,29.7492680891,12.9204344201,67000.0000000000,40750.0000000000,0,0,,HOLD,HOLD,False
2021-10-26 05:30:00,63078.7800000000,63293.4800000000,59817.5500000000,60328.8100000000,40217.5008300000,3036.5248573907,45493.4297314236,40.6207340812,27.3168264403,13.8221812756,67000.0000000000,40750.0000000000,0,0,,HOLD,HOLD,False
2021-10-27 05:30:00,60328.8100000000,61496.0000000000,58000.0000000000,58413.4400000000,62124.4901600000,3069.3445104342,45621.9870475289,39.1074831139,25.0943969348,16.9273732289,67000.0000000000,40753.8800000000,0,-1,0.0000000000,LONG_ATR_STOP,HOLD,False
2021-10-28 05:30:00,58413.4400000000,62499.0000000000,57820.0000000000,60575.8900000000,61056.3530100000,3184.3199025461,45770.7821017823,38.0271268510,24.7104467445,15.1507395596,67000.0000000000,40753.8800000000,-1,0,,HOLD,LONG_ATR_STOP,False
2021-10-29 05:30:00,60575.9000000000,62980.0000000000,60174.8100000000,62253.7100000000,43973.9041400000,3157.2391952213,45934.7913346004,37.1777337501,24.2304274982,14.1892145310,67000.0000000000,40753.8800000000,0,0,,HOLD,HOLD,False
2021-10-30 05:30:00,62253.7000000000,62359.2500000000,60673.0000000000,61859.1900000000,31478.1256600000,3052.1685384198,46093.2430626143,36.3890115850,23.2742324460,13.6292715944,67000.0000000000,41410.1700000000,0,0,,HOLD,HOLD,False
2021-10-31 05:30:00,61859.1900000000,62405.3000000000,59945.3600000000,61299.8000000000,39267.6379400000,3009.8664999613,46244.5520868669,35.2301017791,21.9155292001,14.5604189591,67000.0000000000,43283.0300000000,0,0,,HOLD,HOLD,False
2021-11-01 05:30:00,61299.8100000000,62437.7400000000,59405.0000000000,60911.1100000000,44687.6667200000,3011.5003213926,46390.4879865001,33.8408630904,20.3390937519,14.7947121199,67000.0000000000,46891.0000000000,0,0,,HOLD,HOLD,False
2021-11-02 05:30:00,60911.1200000000,64270.0000000000,60624.6800000000,63219.9900000000,46368.2841000000,3056.7731555788,46557.9457179777,33.2580010388,22.8880817863,13.5344788786,67000.0000000000,46891.0000000000,0,0,,HOLD,HOLD,False
2021-11-03 05:30:00,63220.5700000000,63500.0000000000,60382.7600000000,62896.4800000000,43336.0904900000,3061.0922158946,46720.5181983959,32.5691889083,21.2232314874,13.1145022897,67000.0000000000,46891.0000000000,0,0,,HOLD,HOLD,False
2021-11-04 05:30:00,62896.4900000000,63086.3100000000,60677.0100000000,61395.0100000000,35930.9331400000,3014.5356290450,46866.5330421929,31.9295776442,20.0116463566,12.3658257283,67000.0000000000,49022.4000000000,0,0,,HOLD,HOLD,False
2021-11-05 05:30:00,61395.0100000000,62595.7200000000,60721.0000000000,60937.1200000000,31604.4874900000,2933.1202269704,47006.5388825691,31.3356528990,19.0980353321,11.8012767396,67000.0000000000,50382.4100000000,0,0,,HOLD,HOLD,False
2021-11-06 05:30:00,60940.1800000000,61560.4900000000,60050.0000000000,61470.6100000000,25590.5740800000,2831.5037821868,47150.4599882152,30.3083917867,18.3703202680,13.0442883609,67000.0000000000,53357.0000000000,0,0,,HOLD,HOLD,False
2021-11-07 05:30:00,61470.6200000000,63286.3500000000,61322.7800000000,63273.5900000000,25515.6883000000,2769.5085120306,47310.8891425613,30.1248593593,21.8911768088,12.3836922096,67000.0000000000,53617.6100000000,0,0,,HOLD,HOLD,False
2021-11-08 05:30:00,63273.5800000000,67789.0000000000,63273.5800000000,67525.8300000000,54442.0945540000,2894.2164754570,47512.0328326851,31.3342777618,30.5640679595,11.0036598995,67000.0000000000,53661.6700000000,0,1,1.0000000000,LONG_BREAKOUT,HOLD,False
2021-11-09 05:30:00,67525.8200000000,68524.2500000000,66222.4000000000,66947.6600000000,44661.3780680000,2851.9045843529,47705.4221577330,32.6271083795,30.6434910777,10.3692774621,67789.0000000000,53879.0000000000,1,0,,HOLD,LONG_BREAKOUT,False
2021-11-10 05:30:00,66947.6700000000,69000.0000000000,62822.9000000000,64882.4300000000,65171.5040460000,3089.4185426134,47876.3376586511,31.8772591905,26.2670802019,16.7481462267,68524.2500000000,53879.0000000000,0,0,,HOLD,HOLD,False
2021-11-11 05:30:00,64882.4200000000,65600.0700000000,64100.0000000000,64774.2600000000,37237.9805800000,2975.8936467125,48044.4761894108,31.1809706578,25.3213268615,16.1451246835,69000.0000000000,53879.0000000000,0,0,,HOLD,HOLD,False
2021-11-12 05:30:00,64774.2500000000,65450.7000000000,62278.0000000000,64122.2300000000,44490.1081600000,2989.9512433758,48204.4538392674,29.6446793050,23.4021132023,19.2740902526,69000.0000000000,54167.1900000000,0,0,,HOLD,HOLD,False
2021-11-13 05:30:00,64122.2200000000,65000.0000000000,63360.2200000000,64380.0000000000,22504.9738300000,2893.5104402776,48365.4045473344,28.2181230488,22.4548131276,18.4938894657,69000.0000000000,56818.0500000000,0,0,,HOLD,HOLD,False
2021-11-14 05:30:00,64380.0100000000,65550.5100000000,63576.2700000000,65519.1000000000,25705.0734700000,2827.8482659720,48536.0880841768,27.1160999341,22.7255846199,17.5716492295,69000.0000000000,56850.0000000000,0,0,,HOLD,HOLD,False
2021-11-15 05:30:00,65519.1100000000,66401.8200000000,63400.0000000000,63606.7400000000,37829.3712400000,2840.2748184026,48686.0448196576,26.4313138755,23.1509178474,16.2451445912,69000.0000000000,57820.0000000000,0,0,,HOLD,HOLD,False
2021-11-16 05:30:00,63606.7300000000,63617.3100000000,58574.0700000000,60058.8700000000,77455.1560900000,2997.6294742310,48799.2072592631,25.3825818825,20.3688234356,25.7923275149,69000.0000000000,57820.0000000000,0,-1,0.0000000000,LONG_ATR_STOP,HOLD,False
2021-11-17 05:30:00,60058.8700000000,60840.2300000000,58373.0000000000,60344.8700000000,46289.3849100000,2959.7437975002,48914.0894755888,24.4784401247,19.1560116016,24.7418359089,69000.0000000000,57820.0000000000,-1,0,,HOLD,LONG_ATR_STOP,False
2021-11-18 05:30:00,60344.8600000000,60976.0000000000,56474.2600000000,56891.6200000000,62146.9993100000,3069.8863833930,48993.4678887670,24.2688526329,17.1495300929,26.5681642623,69000.0000000000,57820.0000000000,0,0,,HOLD,HOLD,False
2021-11-19 05:30:00,56891.6200000000,58320.0000000000,55600.0000000000,58052.2400000000,50715.8872600000,3044.8944988650,49083.6049246997,24.3416472284,16.0552692885,26.9238086090,69000.0000000000,56474.2600000000,0,0,,HOLD,HOLD,False
2021-11-20 05:30:00,58057.1000000000,59845.0000000000,57353.0000000000,59707.5100000000,33811.5901000000,3005.4020346603,49189.3154229614,23.6730421332,18.7287948657,25.3292006740,69000.0000000000,55600.0000000000,0,0,,HOLD,HOLD,False
2021-11-21 05:30:00,59707.5200000000,60029.7600000000,58486.6500000000,58622.0200000000,31902.2278500000,2900.9526036132,49283.1731799468,22.9649778985,18.4721158643,24.3668137768,69000.0000000000,55600.0000000000,0,0,,HOLD,HOLD,False
2021-11-22 05:30:00,58617.7000000000,59444.0000000000,55610.0000000000,56247.1800000000,51724.3204700000,2967.5988462122,49352.4667801464,23.2385488982,16.7674646849,29.0421336962,69000.0000000000,55600.0000000000,0,0,,HOLD,HOLD,False
2021-11-23 05:30:00,56243.8300000000,58009.9900000000,55317.0000000000,57541.2700000000,49917.8501700000,2947.9839286256,49433.9474091997,23.5778565735,15.6733848998,27.8570580453,69000.0000000000,55600.0000000000,0,0,,HOLD,HOLD,False
